Date;Time;Emperor_Penguin;Adelie_Penguin;Antartic_Petrel;Snow_Petrel;South_Polar_Skua;Crabeater_Seal;Weddel_Seal;Minke_Whale;Killer_Whale;krill;Latitude;Longitude
0;0;0;0;0;0;0;0;0;0;0;0;-763.947;175.711
0;0;0;0;0;0;0;0;0;0;0;0;-763.997;175.618
0;0;0;0;0;0;0;0;0;0;0;0;-764.017;1.755.265
0;0;0;0;0;0;0;0;0;0;0;0;-76.4;1.754.443
0;0;0;0;0;0;0;0;0;0;0;0;-763.888;1.753.472
0;0;0;0;0;0;0;0;0;0;0;0;-763.755;1.752.665
0;0;0;0;0;0;0;0;0;0;0;0;-763.612;175.179
0;0;0;0;0;0;0;0;0;0;0;0;-763.452;175.081
0;0;0;0;0;0;0;0;0;0;0;0;-763.358;1.750.143
0;0;0;0;0;0;0;0;0;0;0;1;-763.333;1.749.947
0;0;0;0;0;0;0;0;0;0;0;0;-76.287;1.749.103
0;0;0;0;0;0;0;0;0;0;0;0;-762.578;1.749.382
0;0;0;0;0;0;0;0;0;0;0;0;-762.303;1.749.532
0;0;0;0;0;0;0;0;0;0;0;0;-762.045;1.749.727
0;0;0;0;0;0;0;0;0;0;0;0;-76.178;174.989
0;0;0;0;0;0;0;0;0;0;0;0;-761.463;1.749.088
0;0;0;0;0;0;0;0;0;0;0;0;-761.288;1.748.217
0;0;0;0;0;0;0;0;0;0;0;0;-761.107;1.747.392
0;0;0;0;0;0;0;0;0;0;0;0;-760.952;1.746.673
0;0;0;0;0;0;0;0;0;0;0;0;-760.758;174.582
0;0;0;0;0;0;0;0;0;0;0;1;-760.555;1.744.845
0;0;0;0;0;0;0;0;0;0;0;0;-760.377;1.743.943
0;0;0;0;0;0;0;0;0;0;0;0;-760.198;174.304
0;0;0;0;0;0;0;0;0;0;0;0;-760.032;1.742.225
0;0;0;0;0;0;0;0;0;0;0;0;-759.875;1.741.437
0;0;0;0;0;0;0;0;0;0;0;0;-759.778;1.740.868
0;0;0;0;0;0;0;0;0;0;0;0;-75.975;1.740.732
0;0;0;0;0;0;0;0;0;0;0;1;-759.553;1.739.557
0;0;0;0;0;0;0;0;0;0;0;0;-759.358;1.738.883
0;0;0;0;0;0;0;0;0;0;0;0;-75.925;1.738.232
0;0;0;0;0;0;0;0;0;0;0;0;-759.023;1.737.245
0;0;0;0;0;0;0;0;0;0;0;1;-75.887;1.736.398
0;0;0;0;0;0;0;0;0;0;0;0;-758.815;1.735.658
0;0;0;0;0;0;0;0;0;0;0;0;-758.767;1.734.885
0;0;0;0;0;0;0;0;0;0;0;0;-758.713;1.734.172
0;0;0;0;0;0;0;0;0;0;0;0;-75.863;1.733.398
0;0;0;0;0;0;0;0;0;0;0;0;-758.528;1.732.735
0;0;0;0;0;0;0;0;0;0;0;0;-758.405;173.228
0;0;0;0;0;0;0;0;0;0;0;0;-758.285;1.731.825
0;0;0;0;0;0;0;0;0;0;0;0;-758.122;1.730.835
0;0;0;0;0;0;0;0;0;0;0;0;-758.002;1.730.368
0;0;0;0;0;0;0;0;0;0;0;0;-757.817;1.729.543
0;0;0;0;0;0;0;0;0;0;0;0;-757.677;1.728.898
0;0;0;0;0;0;0;0;0;0;0;0;-757.515;1.728.285
0;0;0;0;0;0;0;0;0;0;0;0;-757.368;172.777
0;0;0;0;0;0;0;0;0;0;0;0;-757.215;172.716
0;0;0;0;0;0;0;0;0;0;0;0;-757.092;1.726.682
0;0;0;0;0;0;0;0;0;0;0;1;-756.933;1.726.352
0;0;0;0;0;0;0;0;0;0;0;0;-757.038;172.723
0;0;0;0;0;0;0;0;0;0;0;0;-757.155;172.821
0;0;0;0;0;0;0;0;0;0;0;1;-757.273;1.729.135
0;0;0;0;0;0;0;0;0;0;0;0;-757.383;1.729.983
0;0;0;0;0;0;0;0;0;0;0;0;-757.488;1.730.818
0;0;0;0;0;0;0;0;0;0;0;1;-757.582;1.731.548
0;0;0;0;0;0;0;0;0;0;0;0;-757.628;1.731.855
0;0;0;0;0;0;0;0;0;0;0;0;-757.797;1.733.133
0;0;0;0;0;0;0;0;0;0;0;0;-75.789;173.384
0;0;0;0;0;0;0;0;0;0;0;0;-757.978;1.734.558
0;0;0;0;0;0;0;0;0;0;0;1;-758.055;1.735.177
0;0;0;0;0;0;0;0;0;0;0;1;-758.153;1.735.952
0;0;0;0;0;0;0;0;0;0;0;0;-758.278;1.736.917
0;0;0;0;0;0;0;0;0;0;0;0;-758.387;1.737.735
0;0;0;0;0;0;0;0;0;0;0;0;-758.542;1.738.655
0;0;0;0;0;0;0;0;0;0;0;1;-758.647;1.739.377
0;0;0;0;0;0;0;0;0;0;0;0;-758.702;174.014
0;0;0;0;0;0;0;0;0;0;0;0;-758.703;1.741.078
0;0;0;0;0;0;0;0;0;0;0;0;-758.737;1.741.903
0;0;0;0;0;0;0;0;0;0;0;0;-758.788;1.742.587
0;0;0;0;0;0;0;0;0;0;0;0;-758.858;1.743.257
0;0;0;0;0;0;0;0;0;0;0;1;-758.918;1.743.987
0;0;0;0;0;0;0;0;0;0;0;0;-75.903;1.744.698
0;0;0;0;0;0;0;0;0;0;0;0;-759.187;174.535
0;0;0;0;0;0;0;0;0;0;0;0;-759.387;1.745.893
0;0;0;0;0;0;0;0;0;0;0;0;-759.505;1.746.552
0;0;0;0;0;0;0;0;0;0;0;0;-759.563;1.747.347
0;0;0;0;0;0;0;0;0;0;0;0;-759.665;1.748.127
0;0;0;0;0;0;0;0;0;0;0;0;-75.977;1.748.792
0;0;0;0;0;0;0;0;0;0;0;0;-759.912;1.749.518
0;0;0;0;0;0;0;0;0;0;0;0;-760.005;1.749.982
0;0;0;0;0;0;0;0;0;0;0;0;-759.598;1.749.508
0;0;0;0;0;0;0;0;0;0;0;0;-759.305;1.749.058
0;0;0;0;0;0;0;0;0;0;0;1;-759.072;174.904
0;0;0;0;0;0;0;0;0;0;0;0;-758.915;1.748.932
0;0;0;0;0;0;0;0;0;0;0;1;-758.753;174.889
0;0;0;0;0;0;0;0;0;0;0;1;-75.862;1.749.227
0;0;0;0;0;0;0;0;0;0;0;0;-758.395;1.749.758
0;0;0;0;0;0;0;0;0;0;0;0;-758.315;1.750.125
0;0;0;0;0;0;0;0;0;0;0;0;-757.685;1.749.835
0;0;0;0;0;0;0;0;0;0;0;0;-75.745;1.750.212
0;0;0;0;0;0;0;0;0;0;0;0;-757.208;1.750.378
0;0;0;0;0;0;0;0;0;0;0;0;-757.025;1.750.193
0;0;0;0;0;0;0;0;0;0;0;0;-756.827;1.750.212
0;0;0;0;0;0;0;0;0;0;0;0;-756.627;175.019
0;0;0;0;0;0;0;0;0;0;0;1;-756.613;1.750.077
0;0;0;0;0;0;0;0;0;0;0;0;-756.817;1.752.545
0;0;0;0;0;0;0;0;0;0;0;0;-75.677;1.753.387
0;0;0;0;0;0;0;0;0;0;0;0;-75.674;1.754.227
0;0;0;0;0;0;0;0;0;0;0;0;-756.703;1.754.988
0;0;0;0;0;0;0;0;0;0;0;0;-756.657;175.605
0;0;0;0;0;0;0;0;0;0;0;0;-756.628;1.756.947
0;0;0;0;0;0;0;0;0;0;0;0;-756.577;1.757.815
0;0;0;0;0;0;0;0;0;0;0;0;-756.527;175.888
0;0;0;0;0;0;0;0;0;0;0;0;-756.427;1.759.797
0;0;0;0;0;0;0;0;0;0;0;0;-756.372;1.760.573
0;0;0;0;0;0;0;0;0;0;0;0;-75.652;1.761.427
0;0;0;0;0;0;0;0;0;0;0;0;-756.367;1.762.045
0;0;0;0;0;0;0;0;0;0;0;0;-756.202;1.762.082
0;0;0;0;0;0;0;0;0;0;0;1;-75.603;1.762.135
0;0;0;0;0;0;0;0;0;0;0;0;-755.803;176.238
0;0;0;0;0;0;0;0;0;0;0;0;-755.733;1.763.133
0;0;0;0;0;0;0;0;0;0;0;0;-755.688;1.764.113
0;0;0;0;0;0;0;0;0;0;0;0;-755.548;176.494
0;0;0;0;0;0;0;0;0;0;0;1;-75.554;1.765.527
0;0;0;0;0;0;0;0;0;0;0;0;-755.543;1.766.237
0;0;0;0;0;0;0;0;0;0;0;0;-755.563;1.766.897
0;0;0;0;0;0;0;0;0;0;0;0;-755.477;1.767.748
0;0;0;0;0;0;0;0;0;0;0;0;-755.355;1.768.472
0;0;0;0;0;0;0;0;0;0;0;0;-755.415;1.770.025
0;0;0;0;0;0;0;0;0;0;0;0;-755.222;176.944
0;0;0;0;0;0;0;0;0;0;0;0;-755.268;1.768.533
0;0;0;0;0;0;0;0;0;0;0;0;-755.355;1.767.865
0;0;0;0;0;0;0;0;0;0;0;0;-755.523;176.717
0;0;0;0;0;0;0;0;0;0;0;0;-755.505;1.766.485
0;0;0;0;0;0;0;0;0;0;0;0;-755.483;1.765.712
0;0;0;0;0;0;0;0;0;0;0;0;-755.455;1.764.813
0;0;0;0;0;0;0;0;0;0;0;0;-755.398;1.763.903
0;0;0;0;0;0;0;0;0;0;0;0;-755.347;176.283
0;0;0;0;0;0;0;0;0;0;0;0;-755.507;1.762.348
0;0;0;0;0;0;0;0;0;0;0;0;-755.697;1.762.053
0;0;0;0;0;0;0;0;0;0;0;1;-755.705;1.761.187
0;0;0;0;0;0;0;0;0;0;0;1;-755.647;1.760.315
0;0;0;0;0;0;0;0;0;0;0;0;-75.547;1.759.412
0;0;0;0;0;0;0;0;0;0;0;1;-755.452;1.758.665
0;0;0;0;0;0;0;0;0;0;0;0;-755.423;1.757.483
0;0;0;0;0;0;0;0;0;0;0;1;-75.546;1.756.572
0;0;0;0;0;0;0;0;0;0;0;0;-75.541;1.755.633
0;0;0;0;0;0;0;0;0;0;0;0;-755.325;1.754.892
0;0;0;0;0;0;0;0;0;0;0;0;-75.535;175.415
0;0;0;0;0;0;0;0;0;0;0;0;-755.288;1.752.998
0;0;0;0;0;0;0;0;0;0;0;0;-755.187;1.751.963
0;0;0;0;0;0;0;0;0;0;0;0;-755.087;175.099
0;0;0;0;0;0;0;0;0;0;0;0;-754.982;1.750.047
0;0;0;0;0;0;0;0;0;0;0;0;-754.485;1.747.958
0;0;0;0;0;0;0;0;0;0;0;1;-754.313;1.748.285
0;0;0;0;0;0;0;0;0;0;0;0;-75.41;1.748.703
0;0;0;0;0;0;0;0;0;0;0;0;-753.848;1.748.937
0;0;0;0;0;0;0;0;0;0;0;0;-75.369;174.927
0;0;0;0;0;0;0;0;0;0;0;0;-753.478;174.976
0;0;0;0;0;0;0;0;0;0;0;0;-753.372;1.749.938
0;0;0;0;0;0;0;0;0;0;0;1;-753.738;1.746.722
0;0;0;0;0;0;0;0;0;0;0;1;-753.717;1.745.648
0;0;0;0;0;0;0;0;0;0;0;0;-753.692;174.486
0;0;0;0;0;0;0;0;0;0;0;0;-75.369;1.743.825
0;0;0;0;0;0;0;0;0;0;0;0;-753.708;174.298
0;0;0;0;0;0;0;0;0;0;0;0;-753.705;1.741.897
0;0;0;0;0;0;0;0;0;0;0;1;-753.702;1.740.937
0;0;0;0;0;0;0;0;0;0;0;0;-753.705;1.740.043
0;0;0;0;0;0;0;0;0;0;0;0;-753.705;1.739.142
0;0;0;0;0;0;0;0;0;0;0;0;-753.728;1.738.248
0;0;0;0;0;0;0;0;0;0;0;0;-753.758;1.736.887
0;0;0;0;0;0;0;0;0;0;0;1;-753.778;1.735.692
0;0;0;0;0;0;0;0;0;0;0;1;-753.787;1.734.653
0;0;0;0;0;0;0;0;0;0;0;0;-753.787;1.733.855
0;0;0;0;0;0;0;0;0;0;0;0;-753.782;173.277
0;0;0;0;0;0;0;0;0;0;0;0;-753.765;1.731.945
0;0;0;0;0;0;0;0;0;0;0;0;-753.678;1.731.173
0;0;0;0;0;0;0;0;0;0;0;1;-753.627;1.730.978
0;0;0;0;0;0;0;0;0;0;0;0;-753.768;1.729.933
0;0;0;0;0;0;0;0;0;0;0;0;-75.402;1.729.912
0;0;0;0;0;0;0;0;0;0;0;0;-754.268;172.986
0;0;0;0;0;0;0;0;0;0;0;0;-754.567;1.729.798
0;0;0;0;0;0;0;0;0;0;0;0;-754.937;1.729.733
0;0;0;0;0;0;0;0;0;0;0;1;-752.257;1.669.362
0;0;0;0;0;0;0;0;0;0;0;1;-752.288;1.669.662
0;0;0;0;0;0;0;0;0;0;0;0;-75.232;1.670.037
0;0;0;0;0;0;0;0;0;0;0;0;-752.367;1.671.018
0;0;0;0;0;0;0;0;0;0;0;0;-752.367;1.671.738
0;0;0;0;0;0;0;0;0;0;0;0;-752.348;1.672.602
0;0;0;0;0;0;0;0;0;0;0;0;-752.497;1.673.062
0;0;0;0;0;0;0;0;0;0;0;0;-752.627;1.673.423
0;0;0;0;0;0;0;0;0;0;0;1;-752.855;1.673.722
0;0;0;0;0;0;0;0;0;0;0;1;-752.957;1.674.467
0;0;0;0;0;0;0;0;0;0;0;0;-752.952;167.526
0;0;0;0;0;0;0;0;0;0;0;0;-752.948;1.676.142
0;0;0;0;0;0;0;0;0;0;0;1;-75.303;1.677.083
0;0;0;0;0;0;0;0;0;0;0;1;-753.122;1.678.032
0;0;0;0;0;0;0;0;0;0;0;1;-753.085;1.678.538
0;0;0;0;0;0;0;0;0;0;0;1;-753.273;1.678.605
0;0;0;0;0;0;0;0;0;0;0;1;-753.455;1.678.763
0;0;0;0;0;0;0;0;0;0;0;0;-753.533;167.942
0;0;0;0;0;0;0;0;0;0;0;0;-753.628;1.679.875
0;0;0;0;0;0;0;0;0;0;0;0;-753.698;1.680.217
0;0;0;0;0;0;0;0;0;0;0;0;-75.378;1.680.598
0;0;0;0;0;0;0;0;0;0;0;0;-753.862;1.681.138
0;0;0;0;0;0;0;0;0;0;0;0;-754.022;1.681.547
0;0;0;0;0;0;0;0;0;0;0;0;-754.123;1.681.875
0;0;0;0;0;0;0;0;0;0;0;0;-754.107;1.682.413
0;0;0;0;0;0;0;0;0;0;0;1;-754.182;1.682.738
0;0;0;0;0;0;0;0;0;0;0;1;-75.429;1.683.098
0;0;0;0;0;0;0;0;0;0;0;1;-754.363;1.683.663
0;0;0;0;0;0;0;0;0;0;0;1;-754.442;1.684.205
0;0;0;0;0;0;0;0;0;0;0;1;-75.452;1.684.758
0;0;0;0;0;0;0;0;0;0;0;1;-754.632;1.685.232
0;0;0;0;0;0;0;0;0;0;0;1;-754.717;168.557
0;0;0;0;0;0;0;0;0;0;0;0;-754.707;1.685.578
0;0;0;0;0;0;0;0;0;0;0;0;-754.712;1.685.612
0;0;0;0;0;0;0;0;0;0;0;0;-754.712;1.685.607
0;0;0;0;0;0;0;0;0;0;0;0;-754.723;1.685.625
0;0;0;0;0;0;0;0;0;0;0;1;-75.472;1.685.582
0;0;0;0;0;0;0;0;0;0;0;1;-75.473;1.685.627
0;0;0;0;0;0;0;0;0;0;0;0;-75.466;1.684.703
0;0;0;0;0;0;0;0;0;0;0;1;-754.675;1.684.107
0;0;0;0;0;0;0;0;0;0;0;1;-754.583;1.683.982
0;0;0;0;0;0;0;0;0;0;0;1;-754.417;1.684.268
0;0;0;0;0;0;0;0;0;0;0;0;-754.328;1.684.747
0;0;0;0;0;0;0;0;0;0;0;1;-754.497;168.518
0;0;0;0;0;0;0;0;0;0;0;1;-754.607;1.685.592
0;0;0;0;0;0;0;0;0;0;0;1;-75.459;1.685.468
0;0;0;0;0;0;0;0;0;0;0;1;-754.727;1.685.518
0;0;0;0;0;0;0;0;0;0;0;1;-754.728;168.558
0;0;0;0;0;0;0;0;0;0;0;1;-754.798;1.685.875
0;0;0;0;0;0;0;0;0;0;0;1;-754.937;1.686.102
0;0;0;0;0;0;0;0;0;0;0;1;-754.935;1.686.937
0;0;0;0;0;0;0;0;0;0;0;0;-754.935;1.687.768
0;0;0;0;0;0;0;0;0;0;0;0;-754.905;168.842
0;0;0;0;0;0;0;0;0;0;0;1;-754.785;1.688.717
0;0;0;0;0;0;0;0;0;0;0;1;-754.683;168.873
0;0;0;0;0;0;0;0;0;0;0;0;-754.558;1.688.762
0;0;0;0;0;0;0;0;0;0;0;1;-754.413;1.688.552
0;0;0;0;0;0;0;0;0;0;0;1;-754.285;1.688.515
0;0;0;0;0;0;0;0;0;0;0;1;-754.175;1.688.742
0;0;0;0;0;0;0;0;0;0;0;1;-754.077;1.688.822
0;0;0;0;0;0;0;0;0;0;0;0;-753.955;1.689.223
0;0;0;0;0;0;0;0;0;0;0;0;-753.852;1.689.172
0;0;0;0;0;0;0;0;0;0;0;0;-753.712;1.689.263
0;0;0;0;0;0;0;0;0;0;0;0;-753.647;1.689.795
0;0;0;0;0;0;0;0;0;0;0;1;-753.632;1.690.407
0;0;0;0;0;0;0;0;0;0;0;0;-753.508;1.690.448
0;0;0;0;0;0;0;0;0;0;0;1;-753.493;1.690.428
0;0;0;0;0;0;0;0;0;0;0;0;-753.485;1.690.193
0;0;0;0;0;0;0;0;0;0;0;1;-75.347;1.689.745
0;0;0;0;0;0;0;0;0;0;0;0;-753.472;1.689.225
0;0;0;0;0;0;0;0;0;0;0;0;-753.402;1.688.957
0;0;0;0;0;0;0;0;0;0;0;0;-75.331;1.688.763
0;0;0;0;0;0;0;0;0;0;0;1;-753.188;1.689.245
0;0;0;0;0;0;0;0;0;0;0;1;-753.183;1.689.258
0;0;0;0;0;0;0;0;0;0;0;1;-753.228;1.689.483
0;0;0;0;0;0;0;0;0;0;0;1;-753.322;1.689.732
0;0;0;0;0;0;0;0;0;0;0;0;-753.413;1.689.803
0;0;0;0;0;0;0;0;0;0;0;0;-753.375;1.690.138
0;0;0;0;0;0;0;0;0;0;0;0;-753.405;1.690.177
0;0;0;0;0;0;0;0;0;0;0;1;-753.478;1.690.553
0;0;0;0;0;0;0;0;0;0;0;1;-753.535;1.690.962
0;0;0;0;0;0;0;0;0;0;0;0;-753.543;1.691.113
0;0;0;0;0;0;0;0;0;0;0;0;-75.35;1.691.457
0;0;0;0;0;0;0;0;0;0;0;0;-753.438;1.691.838
0;0;0;0;0;0;0;0;0;0;0;0;-753.375;169.201
0;0;0;0;0;0;0;0;0;0;0;0;-753.308;1.692.107
0;0;0;0;0;0;0;0;0;0;0;1;-753.308;1.692.562
0;0;0;0;0;0;0;0;0;0;0;1;-75.335;169.294
0;0;0;0;0;0;0;0;0;0;0;1;-753.343;1.693.407
0;0;0;0;0;0;0;0;0;0;0;1;-753.402;1.693.933
0;0;0;0;0;0;0;0;0;0;0;1;-753.482;1.694.395
0;0;0;0;0;0;0;0;0;0;0;0;-753.508;1.695.223
0;0;0;0;0;0;0;0;0;0;0;1;-753.525;1.696.088
0;0;0;0;0;0;0;0;0;0;0;1;-75.358;1.697.013
0;0;0;0;0;0;0;0;0;0;0;1;-753.598;1.697.873
0;0;0;0;0;0;0;0;0;0;0;1;-753.592;1.698.795
0;0;0;0;0;0;0;0;0;0;0;1;-753.547;1.699.657
0;0;0;0;0;0;0;0;0;0;0;1;-753.502;1.700.538
0;0;0;0;0;0;0;0;0;0;0;1;-753.452;1.701.387
0;0;0;0;0;0;0;0;0;0;0;1;-753.403;1.702.183
0;0;0;0;0;0;0;0;0;0;0;1;-753.372;170.291
0;0;0;0;0;0;0;0;0;0;0;1;-753.385;1.703.775
0;0;0;0;0;0;0;0;0;0;0;1;-75.338;1.704.643
0;0;0;0;0;0;0;0;0;0;0;1;-753.345;1.705.672
0;0;0;0;0;0;0;0;0;0;0;1;-753.342;1.705.818
0;0;0;0;0;0;0;0;0;0;0;1;-753.322;1.706.262
0;0;0;0;0;0;0;0;0;0;0;1;-753.307;1.706.612
0;0;0;0;0;0;0;0;0;0;0;1;-753.298;1.706.997
0;0;0;0;0;0;0;0;0;0;0;1;-753.288;170.739
0;0;0;0;0;0;0;0;0;0;0;1;-75.328;1.707.787
0;0;0;0;0;0;0;0;0;0;0;1;-753.275;1.708.147
0;0;0;0;0;0;0;0;0;0;0;1;-753.272;1.708.478
0;0;0;0;0;0;0;0;0;0;0;1;-753.267;1.708.725
0;0;0;0;0;0;0;0;0;0;0;1;-753.248;170.895
0;0;0;0;0;0;0;0;0;0;0;1;-753.053;170.969
0;0;0;0;0;0;0;0;0;0;0;1;-752.933;1.710.135
0;0;0;0;0;0;0;0;0;0;0;1;-752.815;1.710.587
0;0;0;0;0;0;0;0;0;0;0;1;-75.27;1.710.988
0;0;0;0;0;0;0;0;0;0;0;1;-752.578;171.142
0;0;0;0;0;0;0;0;0;0;0;1;-752.455;1.711.842
0;0;0;0;0;0;0;0;0;0;0;1;-752.333;1.712.273
0;0;0;0;0;0;0;0;0;0;0;1;-752.207;1.712.707
0;0;0;0;0;0;0;0;0;0;0;1;-752.083;171.313
0;0;0;0;0;0;0;0;0;0;0;1;-75.196;1.713.563
0;0;0;0;0;0;0;0;0;0;0;1;-751.837;1.714.007
0;0;0;0;0;0;0;0;0;0;0;1;-751.713;1.714.433
0;0;0;0;0;0;0;0;0;0;0;1;-75.159;1.714.862
0;0;0;0;0;0;0;0;0;0;0;1;-751.468;1.715.298
0;0;0;0;0;0;0;0;0;0;0;1;-751.343;1.715.715
0;0;0;0;0;0;0;0;0;0;0;1;-75.122;1.716.132
0;0;0;0;0;0;0;0;0;0;0;1;-751.092;171.657
0;0;0;0;0;0;0;0;0;0;0;1;-750.965;1.716.982
0;0;0;0;0;0;0;0;0;0;0;1;-750.832;1.717.412
0;0;0;0;0;0;0;0;0;0;0;1;-75.071;1.717.827
0;0;0;0;0;0;0;0;0;0;0;0;-75.058;1.718.237
0;0;0;0;0;0;0;0;0;0;0;1;-750.447;171.866
0;0;0;0;0;0;0;0;0;0;0;0;-750.323;171.906
0;0;0;0;0;0;0;0;0;0;0;1;-750.192;1.719.447
0;0;0;0;0;0;0;0;0;0;0;1;-750.055;171.982
0;0;0;0;0;0;0;0;0;0;0;0;-749.943;1.720.282
0;0;0;0;0;0;0;0;0;0;0;0;-749.883;1.720.895
0;0;0;0;0;0;0;0;0;0;0;1;-74.982;1.721.487
0;0;0;0;0;0;0;0;0;0;0;1;-749.765;1.722.053
0;0;0;0;0;0;0;0;0;0;0;0;-749.703;1.722.637
0;0;0;0;0;0;0;0;0;0;0;0;-749.642;1.723.235
0;0;0;0;0;0;0;0;0;0;0;1;-749.588;172.38
0;0;0;0;0;0;0;0;0;0;0;1;-749.528;1.724.395
0;0;0;0;0;0;0;0;0;0;0;0;-749.475;1.724.982
0;0;0;0;0;0;0;0;0;0;0;1;-749.423;1.725.567
0;0;0;0;0;0;0;0;0;0;0;1;-749.378;1.726.158
0;0;0;0;0;0;0;0;0;0;0;1;-74.932;172.675
0;0;0;0;0;0;0;0;0;0;0;1;-749.262;1.727.345
0;0;0;0;0;0;0;0;0;0;0;1;-749.225;1.727.935
0;0;0;0;0;0;0;0;0;0;0;1;-749.167;172.851
0;0;0;0;0;0;0;0;0;0;0;1;-749.117;172.913
0;0;0;0;0;0;0;0;0;0;0;1;-749.062;1.729.705
0;0;0;0;0;0;0;0;0;0;0;1;-748.992;1.730.262
0;0;0;0;0;0;0;0;0;0;0;1;-748.862;1.730.607
0;0;0;0;0;0;0;0;0;0;0;1;-748.732;1.730.988
0;0;0;0;0;0;0;0;0;0;0;1;-74.865;173.152
0;0;0;0;0;0;0;0;0;0;0;0;-748.592;1.732.093
0;0;0;0;0;0;0;0;0;0;0;1;-748.525;1.732.677
0;0;0;0;0;0;0;0;0;0;0;1;-74.847;173.324
0;0;0;0;0;0;0;0;0;0;0;1;-748.408;1.733.805
0;0;0;0;0;0;0;0;0;0;0;1;-748.355;1.734.372
0;0;0;0;0;0;0;0;0;0;0;0;-748.295;173.493
0;0;0;0;0;0;0;0;0;0;0;1;-748.233;173.552
0;0;0;0;0;0;0;0;0;0;0;1;-748.165;173.605
0;0;0;0;0;0;0;0;0;0;0;1;-748.093;1.736.602
0;0;0;0;0;0;0;0;0;0;0;1;-748.013;1.737.105
0;0;0;0;0;0;0;0;0;0;0;0;-747.932;173.766
0;0;0;0;0;0;0;0;0;0;0;1;-74.785;1.738.205
0;0;0;0;0;0;0;0;0;0;0;1;-747.775;1.738.743
0;0;0;0;0;0;0;0;0;0;0;0;-747.698;1.739.263
0;0;0;0;0;0;0;0;0;0;0;0;-747.625;1.739.788
0;0;0;0;0;0;0;0;0;0;0;1;-747.542;1.740.315
0;0;0;0;0;0;0;0;0;0;0;1;-747.458;174.084
0;0;0;0;0;0;0;0;0;0;0;1;-747.378;1.741.342
0;0;0;0;0;0;0;0;0;0;0;0;-747.292;1.741.827
0;0;0;0;0;0;0;0;0;0;0;0;-747.202;1.742.347
0;0;0;0;0;0;0;0;0;0;0;0;-747.112;1.742.848
0;0;0;0;0;0;0;0;0;0;0;0;-747.037;174.336
0;0;0;0;0;0;0;0;0;0;0;1;-746.972;1.743.882
0;0;0;0;0;0;0;0;0;0;0;1;-746.888;1.744.407
0;0;0;0;0;0;0;0;0;0;0;1;-746.808;1.744.908
0;0;0;0;0;0;0;0;0;0;0;0;-746.728;174.544
0;0;0;0;0;0;0;0;0;0;0;1;-746.653;1.745.958
0;0;0;0;0;0;0;0;0;0;0;1;-746.572;1.746.457
0;0;0;0;0;0;0;0;0;0;0;0;-746.487;1.746.952
0;0;0;0;0;0;0;0;0;0;0;1;-746.407;174.747
0;0;0;0;0;0;0;0;0;0;0;0;-746.328;1.747.947
0;0;0;0;0;0;0;0;0;0;0;1;-746.247;1.748.472
0;0;0;0;0;0;0;0;0;0;0;0;-746.183;1.748.898
0;0;0;0;0;0;0;0;0;0;0;0;-746.128;174.924
0;0;0;0;0;0;0;0;0;0;0;1;-746.045;1.749.735
0;0;0;0;0;0;0;0;0;0;0;1;-745.983;1.750.083
0;0;0;0;0;0;0;0;0;0;0;1;-745.897;1.750.533
0;0;0;0;0;0;0;0;0;0;0;1;-745.872;1.750.677
0;0;0;0;0;0;0;0;0;0;0;1;-74.55;175.272
0;0;0;0;0;0;0;0;0;0;0;0;-745.438;1.753.218
0;0;0;0;0;0;0;0;0;0;0;0;-74.538;1.753.725
0;0;0;0;0;0;0;0;0;0;0;0;-745.315;1.754.237
0;0;0;0;0;0;0;0;0;0;0;0;-745.252;1.754.723
0;0;0;0;0;0;0;0;0;0;0;0;-74.52;175.518
0;0;0;0;0;0;0;0;0;0;0;1;-745.138;1.755.722
0;0;0;0;0;0;0;0;0;0;0;1;-745.082;1.756.277
0;0;0;0;0;0;0;0;0;0;0;1;-745.022;1.756.832
0;0;0;0;0;0;0;0;0;0;0;1;-744.967;1.757.398
0;0;0;0;0;0;0;0;0;0;0;0;-744.917;1.757.947
0;0;0;0;0;0;0;0;0;0;0;0;-744.865;1.758.503
0;0;0;0;0;0;0;0;0;0;0;1;-74.481;1.759.045
0;0;0;0;0;0;0;0;0;0;0;0;-744.753;1.759.572
0;0;0;0;0;0;0;0;0;0;0;0;-744.703;1.760.047
0;0;0;0;0;0;0;0;0;0;0;0;-744.655;1.760.607
0;0;0;0;0;0;0;0;0;0;0;1;-744.587;1.761.122
0;0;0;0;0;0;0;0;0;0;0;1;-744.532;1.761.672
0;0;0;0;0;0;0;0;0;0;0;1;-744.478;1.762.192
0;0;0;0;0;0;0;0;0;0;0;1;-744.423;176.27
0;0;0;0;0;0;0;0;0;0;0;1;-744.368;1.763.238
0;0;0;0;0;0;0;0;0;0;0;1;-74.431;1.763.805
0;0;0;0;0;0;0;0;0;0;0;1;-74.426;1.764.362
0;0;0;0;0;0;0;0;0;0;0;0;-744.202;1.764.948
0;0;0;0;0;0;0;0;0;0;0;0;-744.137;1.765.592
0;0;0;0;0;0;0;0;0;0;0;0;-744.077;1.766.203
0;0;0;0;0;0;0;0;0;0;0;0;-744.013;1.766.828
0;0;0;0;0;0;0;0;0;0;0;0;-743.948;1.767.432
0;0;0;0;0;0;0;0;0;0;0;1;-74.388;1.768.045
0;0;0;0;0;0;0;0;0;0;0;0;-74.381;1.768.653
0;0;0;0;0;0;0;0;0;0;0;0;-743.742;176.927
